Retailer,Adidas Sales Database Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Total Sales,Operating Profit,Operating Margin,Sales Method,Units Sold Cleaned,Total Sales norm,Operating Profit norm,State - City,State_grouped,Month
Kohl's,"1197831,00",2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,"37,00","3,30","1,60","0,47",Outlet,"0,09","0,01","0,01",Oklahoma - Oklahoma City,Otros,November
Kohl's,"1197831,00",2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,"60,00","5,10","2,00","0,40",Outlet,"0,08","0,01","0,01",Oklahoma - Oklahoma City,Otros,November
Kohl's,"1197831,00",2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,"60,00","7,70","3,30","0,43",Outlet,"0,13","0,02","0,02",Oklahoma - Oklahoma City,Otros,November
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,"55,00","11,00","4,60","0,42",Outlet,"0,20","0,03","0,03",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,"47,00","7,00","2,70","0,38",Outlet,"0,15","0,02","0,02",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,"44,00","5,80","2,60","0,45",Outlet,"0,13","0,01","0,02",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,"45,00","5,10","2,30","0,45",Outlet,"0,11","0,01","0,01",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,"55,00","5,40","2,20","0,40",Outlet,"0,10","0,01","0,01",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,"51,00","6,50","2,80","0,43",Outlet,"0,13","0,02","0,02",Oklahoma - Oklahoma City,Otros,December
Kohl's,"1197831,00",2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,"17,00","3,00","1,10","0,38",Outlet,"0,18","0,01","0,01",Oklahoma - Oklahoma City,Otros,January
Kohl's,"1197831,00",2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,"28,00","2,50","1,00","0,41",Outlet,"0,09","0,01","0,01",Oklahoma - Oklahoma City,Otros,January
Kohl's,"1197831,00",2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,"18,00","3,70","1,50","0,40",Outlet,"0,21","0,01","0,01",Oklahoma - Oklahoma City,Otros,February
Sports Direct,"1185732,00",2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,"32,00","3,10","1,20","0,39",Outlet,"0,10","0,01","0,01",Connecticut - Hartford,Otros,February
Sports Direct,"1185732,00",2021-03-03,Northeast,Connecticut,Hartford,Men's Street Footwear,"26,00","4,70","2,00","0,43",Outlet,"0,18","0,01","0,01",Connecticut - Hartford,Otros,March
Sports Direct,"1185732,00",2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,"28,00","4,30","2,00","0,46",Outlet,"0,15","0,01","0,01",Connecticut - Hartford,Otros,April
Sports Direct,"1185732,00",2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,"26,00","2,40","1,00","0,42",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,April
Sports Direct,"1185732,00",2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,"40,00","7,60","3,40","0,44",Outlet,"0,19","0,02","0,02",Connecticut - Hartford,Otros,May
Sports Direct,"1185732,00",2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"35,00","2,90","1,30","0,44",Outlet,"0,08","0,01","0,01",Connecticut - Hartford,Otros,May
Sports Direct,"1185732,00",2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,"37,00","3,10","1,10","0,35",Outlet,"0,08","0,01","0,01",Connecticut - Hartford,Otros,May
Sports Direct,"1185732,00",2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,"41,00","5,20","2,20","0,42",Outlet,"0,13","0,01","0,01",Connecticut - Hartford,Otros,May
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Men's Street Footwear,"40,00","8,20","3,90","0,47",Outlet,"0,20","0,02","0,02",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"38,00","4,70","2,20","0,47",Outlet,"0,12","0,01","0,01",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,"35,00","3,40","1,10","0,33",Outlet,"0,10","0,01","0,01",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,"35,00","3,00","1,00","0,35",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,"36,00","3,30","1,00","0,32",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-06-05,Northeast,Connecticut,Hartford,Women's Apparel,"39,00","5,00","1,90","0,39",Outlet,"0,13","0,01","0,01",Connecticut - Hartford,Otros,June
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Men's Street Footwear,"42,00","8,20","3,70","0,45",Outlet,"0,20","0,02","0,02",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"38,00","4,60","1,90","0,42",Outlet,"0,12","0,01","0,01",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Women's Street Footwear,"29,00","3,20","1,10","0,34",Outlet,"0,11","0,01","0,01",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,"34,00","3,20","1,20","0,36",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,"43,00","4,00","1,30","0,33",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-07-03,Northeast,Connecticut,Hartford,Women's Apparel,"40,00","6,10","2,30","0,38",Outlet,"0,15","0,02","0,01",Connecticut - Hartford,Otros,July
Sports Direct,"1185732,00",2021-08-04,Northeast,Connecticut,Hartford,Men's Street Footwear,"40,00","7,80","3,30","0,42",Outlet,"0,20","0,02","0,02",Connecticut - Hartford,Otros,August
Sports Direct,"1185732,00",2021-08-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"34,00","4,40","1,90","0,43",Outlet,"0,13","0,01","0,01",Connecticut - Hartford,Otros,August
Sports Direct,"1185732,00",2021-08-04,Northeast,Connecticut,Hartford,Women's Street Footwear,"36,00","3,90","1,30","0,35",Outlet,"0,11","0,01","0,01",Connecticut - Hartford,Otros,August
Sports Direct,"1185732,00",2021-08-04,Northeast,Connecticut,Hartford,Women's Apparel,"44,00","5,50","2,10","0,38",Outlet,"0,12","0,01","0,01",Connecticut - Hartford,Otros,August
Sports Direct,"1185732,00",2021-09-03,Northeast,Connecticut,Hartford,Men's Street Footwear,"43,00","7,30","3,40","0,47",Outlet,"0,17","0,02","0,02",Connecticut - Hartford,Otros,September
Sports Direct,"1185732,00",2021-09-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"40,00","3,70","1,70","0,47",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,September
Sports Direct,"1185732,00",2021-09-03,Northeast,Connecticut,Hartford,Women's Apparel,"45,00","3,70","1,60","0,42",Outlet,"0,08","0,01","0,01",Connecticut - Hartford,Otros,September
Sports Direct,"1185732,00",2021-10-05,Northeast,Connecticut,Hartford,Men's Street Footwear,"46,00","7,00","3,00","0,42",Outlet,"0,15","0,02","0,02",Connecticut - Hartford,Otros,October
Sports Direct,"1185732,00",2021-10-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"39,00","3,70","1,60","0,44",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,October
Foot Locker,"1185732,00",2021-10-05,Northeast,Connecticut,Hartford,Women's Apparel,"46,00","4,30","1,80","0,42",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,October
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Men's Street Footwear,"51,00","7,60","3,30","0,43",Outlet,"0,15","0,02","0,02",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"37,00","3,90","1,80","0,46",Outlet,"0,11","0,01","0,01",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Women's Street Footwear,"36,00","3,70","1,40","0,37",Outlet,"0,10","0,01","0,01",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,"39,00","3,20","1,20","0,37",Outlet,"0,08","0,01","0,01",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Men's Apparel,"44,00","3,90","1,40","0,36",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-11-04,Northeast,Connecticut,Hartford,Women's Apparel,"52,00","6,00","2,40","0,39",Outlet,"0,12","0,02","0,01",Connecticut - Hartford,Otros,November
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Men's Street Footwear,"45,00","7,80","3,30","0,42",Outlet,"0,17","0,02","0,02",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,"37,00","4,80","2,20","0,45",Outlet,"0,13","0,01","0,01",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Women's Street Footwear,"43,00","5,00","1,60","0,33",Outlet,"0,12","0,01","0,01",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,"38,00","3,60","1,30","0,35",Outlet,"0,09","0,01","0,01",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Men's Apparel,"42,00","4,20","1,50","0,35",Outlet,"0,10","0,01","0,01",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-12-03,Northeast,Connecticut,Hartford,Women's Apparel,"52,00","6,20","2,30","0,37",Outlet,"0,12","0,02","0,01",Connecticut - Hartford,Otros,December
Foot Locker,"1185732,00",2021-01-10,Northeast,Connecticut,Hartford,Men's Street Footwear,"23,00","3,40","1,40","0,42",Outlet,"0,15","0,01","0,01",Connecticut - Hartford,Otros,January
Foot Locker,"1185732,00",2021-02-08,Northeast,Connecticut,Hartford,Men's Street Footwear,"24,00","3,90","1,60","0,40",Outlet,"0,16","0,01","0,01",Connecticut - Hartford,Otros,February
Foot Locker,"1185732,00",2021-03-06,Northeast,Rhode Island,Providence,Men's Street Footwear,"26,00","4,10","1,50","0,37",Outlet,"0,16","0,01","0,01",Rhode Island - Providence,Otros,March
Foot Locker,"1185732,00",2021-04-07,Northeast,Rhode Island,Providence,Men's Street Footwear,"28,00","3,70","1,60","0,42",Outlet,"0,13","0,01","0,01",Rhode Island - Providence,Otros,April
Foot Locker,"1185732,00",2021-05-06,Northeast,Rhode Island,Providence,Men's Street Footwear,"39,00","5,80","2,40","0,41",Outlet,"0,15","0,01","0,01",Rhode Island - Providence,Otros,May
Foot Locker,"1185732,00",2021-05-06,Northeast,Rhode Island,Providence,Women's Apparel,"36,00","3,30","1,50","0,44",Outlet,"0,09","0,01","0,01",Rhode Island - Providence,Otros,May
Foot Locker,"1185732,00",2021-06-08,Northeast,Rhode Island,Providence,Men's Street Footwear,"36,00","6,30","2,50","0,40",Outlet,"0,18","0,02","0,02",Rhode Island - Providence,Otros,June
Foot Locker,"1185732,00",2021-06-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,"35,00","3,70","1,40","0,39",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,June
Foot Locker,"1185732,00",2021-06-08,Northeast,Rhode Island,Providence,Women's Apparel,"43,00","5,10","2,30","0,45",Outlet,"0,12","0,01","0,01",Rhode Island - Providence,Otros,June
Foot Locker,"1185732,00",2021-07-06,Northeast,Rhode Island,Providence,Men's Street Footwear,"38,00","6,60","2,50","0,38",Outlet,"0,17","0,02","0,02",Rhode Island - Providence,Otros,July
Foot Locker,"1185732,00",2021-07-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,"32,00","3,60","1,40","0,37",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,July
Foot Locker,"1185732,00",2021-07-06,Northeast,Rhode Island,Providence,Women's Apparel,"38,00","5,20","2,20","0,42",Outlet,"0,14","0,01","0,01",Rhode Island - Providence,Otros,July
Foot Locker,"1185732,00",2021-08-07,Northeast,Rhode Island,Providence,Men's Street Footwear,"38,00","6,90","2,80","0,41",Outlet,"0,18","0,02","0,02",Rhode Island - Providence,Otros,August
Foot Locker,"1185732,00",2021-08-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,"31,00","3,40","1,30","0,38",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,August
Foot Locker,"1185732,00",2021-08-07,Northeast,Rhode Island,Providence,Women's Street Footwear,"30,00","2,60","1,10","0,43",Outlet,"0,09","0,01","0,01",Rhode Island - Providence,Otros,August
Foot Locker,"1185732,00",2021-08-07,Northeast,Rhode Island,Providence,Women's Apparel,"38,00","3,60","1,70","0,47",Outlet,"0,09","0,01","0,01",Rhode Island - Providence,Otros,August
Foot Locker,"1185732,00",2021-09-06,Northeast,Rhode Island,Providence,Men's Street Footwear,"39,00","5,00","2,10","0,42",Outlet,"0,13","0,01","0,01",Rhode Island - Providence,Otros,September
Foot Locker,"1185732,00",2021-09-06,Northeast,Rhode Island,Providence,Women's Apparel,"41,00","2,60","1,20","0,45",Outlet,"0,06","0,01","0,01",Rhode Island - Providence,Otros,September
Foot Locker,"1185732,00",2021-10-08,Northeast,Rhode Island,Providence,Men's Street Footwear,"37,00","4,20","1,70","0,41",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,October
Sports Direct,"1185732,00",2021-10-08,Northeast,Rhode Island,Providence,Women's Apparel,"47,00","3,10","1,40","0,44",Outlet,"0,07","0,01","0,01",Rhode Island - Providence,Otros,October
Sports Direct,"1185732,00",2021-11-07,Northeast,Rhode Island,Providence,Men's Street Footwear,"40,00","4,20","1,80","0,42",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,November
Sports Direct,"1185732,00",2021-11-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,"40,00","3,00","1,20","0,42",Outlet,"0,08","0,01","0,01",Rhode Island - Providence,Otros,November
Sports Direct,"1185732,00",2021-11-07,Northeast,Rhode Island,Providence,Women's Street Footwear,"37,00","2,50","1,10","0,45",Outlet,"0,07","0,01","0,01",Rhode Island - Providence,Otros,November
Sports Direct,"1185732,00",2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,"36,00","2,40","1,10","0,45",Outlet,"0,07","0,01","0,01",Rhode Island - Providence,Otros,November
Sports Direct,"1185732,00",2021-11-07,Northeast,Rhode Island,Providence,Women's Apparel,"46,00","3,80","1,70","0,44",Outlet,"0,08","0,01","0,01",Rhode Island - Providence,Otros,November
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Men's Street Footwear,"48,00","7,70","3,00","0,39",Outlet,"0,16","0,02","0,02",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,"37,00","3,80","1,40","0,37",Outlet,"0,10","0,01","0,01",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Women's Street Footwear,"40,00","3,50","1,70","0,47",Outlet,"0,09","0,01","0,01",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,"34,00","2,60","1,10","0,43",Outlet,"0,08","0,01","0,01",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Men's Apparel,"41,00","3,00","1,10","0,37",Outlet,"0,07","0,01","0,01",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-12-06,Northeast,Rhode Island,Providence,Women's Apparel,"51,00","5,70","2,40","0,43",Outlet,"0,11","0,01","0,01",Rhode Island - Providence,Otros,December
Sports Direct,"1185732,00",2021-01-17,Northeast,Rhode Island,Providence,Men's Street Footwear,"28,00","3,90","1,30","0,33",Outlet,"0,14","0,01","0,01",Rhode Island - Providence,Otros,January
Sports Direct,"1185732,00",2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,"26,00","4,00","1,50","0,37",Outlet,"0,15","0,01","0,01",Rhode Island - Providence,Otros,February
Sports Direct,"1185732,00",2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,"28,00","4,30","1,50","0,34",Outlet,"0,15","0,01","0,01",Massachusetts - Boston,Otros,March
Sports Direct,"1185732,00",2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,"28,00","4,20","1,40","0,33",Outlet,"0,15","0,01","0,01",Massachusetts - Boston,Otros,April
Sports Direct,"1185732,00",2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,"30,00","2,80","1,00","0,36",Outlet,"0,09","0,01","0,01",Massachusetts - Boston,Otros,April
Sports Direct,"1185732,00",2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,"41,00","7,10","2,60","0,36",Outlet,"0,17","0,02","0,02",Massachusetts - Boston,Otros,May
Sports Direct,"1185732,00",2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,"43,00","4,50","1,50","0,34",Outlet,"0,10","0,01","0,01",Massachusetts - Boston,Otros,May
Sports Direct,"1185732,00",2021-06-15,Northeast,Massachusetts,Boston,Men's Street Footwear,"39,00","7,60","2,70","0,35",Outlet,"0,19","0,02","0,02",Massachusetts - Boston,Otros,June
Sports Direct,"1185732,00",2021-06-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,"36,00","4,10","1,30","0,32",Outlet,"0,11","0,01","0,01",Massachusetts - Boston,Otros,June
Sports Direct,"1185732,00",2021-06-15,Northeast,Massachusetts,Boston,Women's Apparel,"47,00","5,60","2,00","0,35",Outlet,"0,12","0,01","0,01",Massachusetts - Boston,Otros,June
Sports Direct,"1185732,00",2021-07-13,Northeast,Massachusetts,Boston,Men's Street Footwear,"37,00","6,70","2,20","0,33",Outlet,"0,18","0,02","0,01",Massachusetts - Boston,Otros,July
Sports Direct,"1185732,00",2021-07-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,"36,00","3,80","1,40","0,37",Outlet,"0,11","0,01","0,01",Massachusetts - Boston,Otros,July
Sports Direct,"1185732,00",2021-07-13,Northeast,Massachusetts,Boston,Men's Apparel,"41,00","3,30","1,00","0,31",Outlet,"0,08","0,01","0,01",Massachusetts - Boston,Otros,July
Sports Direct,"1185732,00",2021-07-13,Northeast,Massachusetts,Boston,Women's Apparel,"41,00","5,40","1,70","0,32",Outlet,"0,13","0,01","0,01",Massachusetts - Boston,Otros,July
Sports Direct,"1185732,00",2021-08-14,Northeast,Massachusetts,Boston,Men's Street Footwear,"40,00","7,80","2,60","0,33",Outlet,"0,20","0,02","0,02",Massachusetts - Boston,Otros,August
Sports Direct,"1185732,00",2021-08-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,"33,00","3,70","1,20","0,32",Outlet,"0,11","0,01","0,01",Massachusetts - Boston,Otros,August
Sports Direct,"1185732,00",2021-08-14,Northeast,Massachusetts,Boston,Women's Apparel,"46,00","4,50","1,60","0,35",Outlet,"0,10","0,01","0,01",Massachusetts - Boston,Otros,August
Sports Direct,"1185732,00",2021-09-13,Northeast,Massachusetts,Boston,Men's Street Footwear,"36,00","5,50","1,90","0,34",Outlet,"0,15","0,01","0,01",Massachusetts - Boston,Otros,September
Sports Direct,"1185732,00",2021-09-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,"35,00","3,10","1,10","0,37",Outlet,"0,09","0,01","0,01",Massachusetts - Boston,Otros,September
Sports Direct,"1185732,00",2021-09-13,Northeast,Massachusetts,Boston,Women's Apparel,"41,00","3,20","1,00","0,33",Outlet,"0,08","0,01","0,01",Massachusetts - Boston,Otros,September
Sports Direct,"1185732,00",2021-10-15,Northeast,Massachusetts,Boston,Men's Street Footwear,"40,00","5,30","1,70","0,33",Outlet,"0,13","0,01","0,01",Massachusetts - Boston,Otros,October
Amazon,"1185732,00",2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,"51,00","3,50","1,20","0,35",Outlet,"0,07","0,01","0,01",Massachusetts - Boston,Otros,October
Amazon,"1185732,00",2021-11-14,Northeast,Massachusetts,Boston,Men's Street Footwear,"49,00","5,90","2,10","0,35",Outlet,"0,12","0,01","0,01",Massachusetts - Boston,Otros,November
Amazon,"1185732,00",2021-11-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,"40,00","4,10","1,40","0,35",Outlet,"0,10","0,01","0,01",Massachusetts - Boston,Otros,November
Amazon,"1185732,00",2021-11-14,Northeast,Massachusetts,Boston,Women's Street Footwear,"44,00","4,00","1,20","0,30",Outlet,"0,09","0,01","0,01",Massachusetts - Boston,Otros,November
